file,processed,processed_time
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_070219.wav,true,2020-05-26T21:24:29.41
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_071219.wav,true,2020-05-26T21:24:39.605
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_072219.wav,true,2020-05-26T21:24:48.668
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_073219.wav,true,2020-05-26T21:24:59.753
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_074219.wav,true,2020-05-26T21:25:08.302
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_075219.wav,true,2020-05-26T21:25:20.127
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_080219.wav,true,2020-05-26T21:25:29.84
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_081219.wav,true,2020-05-26T21:25:41.555
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_082219.wav,true,2020-05-26T21:25:50.789
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_083219.wav,true,2020-05-26T21:26:03.215
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_084219.wav,true,2020-05-26T21:26:10.088
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_085219.wav,true,2020-05-26T21:26:24.599
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_090219.wav,true,2020-05-26T21:26:29.265
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_091219.wav,true,2020-05-26T21:26:46.782
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_092219.wav,true,2020-05-26T21:26:50.412
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_093219.wav,true,2020-05-26T21:27:06.086
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_094219.wav,true,2020-05-26T21:27:10.402
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_095219.wav,true,2020-05-26T21:27:28.165
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_100219.wav,true,2020-05-26T21:27:30.088
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_101219.wav,true,2020-05-26T21:27:47.489
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_102219.wav,true,2020-05-26T21:27:51.235
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_103219.wav,true,2020-05-26T21:28:07.618
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_104219.wav,true,2020-05-26T21:28:10.656
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_105219.wav,true,2020-05-26T21:28:27.511
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_110219.wav,true,2020-05-26T21:28:31.175
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_111219.wav,true,2020-05-26T21:28:47.886
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_112219.wav,true,2020-05-26T21:28:50.811
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_113219.wav,true,2020-05-26T21:29:07.498
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_114219.wav,true,2020-05-26T21:29:11.672
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_115219.wav,true,2020-05-26T21:29:26.49
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_120219.wav,true,2020-05-26T21:29:31.844
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_121219.wav,true,2020-05-26T21:29:46.07
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_122219.wav,true,2020-05-26T21:29:51.253
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_123219.wav,true,2020-05-26T21:30:05.893
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_124219.wav,true,2020-05-26T21:30:10.812
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_125219.wav,true,2020-05-26T21:30:26.029
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_130219.wav,true,2020-05-26T21:30:28.924
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_131219.wav,true,2020-05-26T21:30:44.914
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_132219.wav,true,2020-05-26T21:30:47.784
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_133219.wav,true,2020-05-26T21:31:04.38
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_134219.wav,true,2020-05-26T21:31:07.139
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_135219.wav,true,2020-05-26T21:31:23.529
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_140219.wav,true,2020-05-26T21:31:27.491
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_141219.wav,true,2020-05-26T21:31:42.422
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_142219.wav,true,2020-05-26T21:31:47.276
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_143219.wav,true,2020-05-26T21:32:02.256
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_144219.wav,true,2020-05-26T21:32:06.221
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_145219.wav,true,2020-05-26T21:32:24.042
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_150219.wav,true,2020-05-26T21:32:26.668
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_151219.wav,true,2020-05-26T21:32:42.934
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_152219.wav,true,2020-05-26T21:32:46.23
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_153219.wav,true,2020-05-26T21:33:02.439
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_154219.wav,true,2020-05-26T21:33:06.389
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_155219.wav,true,2020-05-26T21:33:22.832
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_160219.wav,true,2020-05-26T21:33:25.524
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_161219.wav,true,2020-05-26T21:33:42.16
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_162219.wav,true,2020-05-26T21:33:45.33
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_163219.wav,true,2020-05-26T21:34:02.019
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_164219.wav,true,2020-05-26T21:34:06.626
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_165219.wav,true,2020-05-26T21:34:21.34
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_170219.wav,true,2020-05-26T21:34:28.074
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_171219.wav,true,2020-05-26T21:34:40.76
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_172219.wav,true,2020-05-26T21:34:47.876
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_173219.wav,true,2020-05-26T21:35:01.56
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_174219.wav,true,2020-05-26T21:35:07.265
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_175219.wav,true,2020-05-26T21:35:21.693
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_180219.wav,true,2020-05-26T21:35:25.914
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_181219.wav,true,2020-05-26T21:35:41.019
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_182219.wav,true,2020-05-26T21:35:44.764
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_183219.wav,true,2020-05-26T21:36:01.105
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_184219.wav,true,2020-05-26T21:36:04.712
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_185219.wav,true,2020-05-26T21:36:19.914
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_190219.wav,true,2020-05-26T21:36:23.016
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_191219.wav,true,2020-05-26T21:36:39.872
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_192219.wav,true,2020-05-26T21:36:43.234
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_193219.wav,true,2020-05-26T21:36:58.694
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_194219.wav,true,2020-05-26T21:37:03.385
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_195219.wav,true,2020-05-26T21:37:19.091
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_200219.wav,true,2020-05-26T21:37:23.627
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_201219.wav,true,2020-05-26T21:37:38.929
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_202219.wav,true,2020-05-26T21:37:44.601
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_203219.wav,true,2020-05-26T21:37:58.622
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_204219.wav,true,2020-05-26T21:38:03.471
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_205219.wav,true,2020-05-26T21:38:18.987
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_210219.wav,true,2020-05-26T21:38:24.044
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_211219.wav,true,2020-05-26T21:38:38.595
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_212219.wav,true,2020-05-26T21:38:44.566
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_213219.wav,true,2020-05-26T21:38:58.682
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_214219.wav,true,2020-05-26T21:39:04.922
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_215219.wav,true,2020-05-26T21:39:18.377
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_220219.wav,true,2020-05-26T21:39:25.573
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_221219.wav,true,2020-05-26T21:39:38.661
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_222219.wav,true,2020-05-26T21:39:46.677
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_223219.wav,true,2020-05-26T21:39:59.656
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_224219.wav,true,2020-05-26T21:40:05.617
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_225219.wav,true,2020-05-26T21:40:19.897
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_230219.wav,true,2020-05-26T21:40:25.385
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_231219.wav,true,2020-05-26T21:40:40.164
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_232219.wav,true,2020-05-26T21:40:46.542
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_233219.wav,true,2020-05-26T21:40:59.776
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_234219.wav,true,2020-05-26T21:41:06.036
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200515_235219.wav,true,2020-05-26T21:41:19.803
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_000219.wav,true,2020-05-26T21:41:26.09
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_001219.wav,true,2020-05-26T21:41:39.426
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_002219.wav,true,2020-05-26T21:41:46.095
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_003219.wav,true,2020-05-26T21:41:58.867
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_004219.wav,true,2020-05-26T21:42:05.343
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_005219.wav,true,2020-05-26T21:42:19.788
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_010219.wav,true,2020-05-26T21:42:25.198
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_011219.wav,true,2020-05-26T21:42:40.006
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_012219.wav,true,2020-05-26T21:42:44.313
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_013219.wav,true,2020-05-26T21:42:59.239
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_014219.wav,true,2020-05-26T21:43:04.162
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_015219.wav,true,2020-05-26T21:43:19.624
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_020219.wav,true,2020-05-26T21:43:23.168
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_021219.wav,true,2020-05-26T21:43:39.025
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_022219.wav,true,2020-05-26T21:43:42.406
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_023219.wav,true,2020-05-26T21:43:59.232
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_024219.wav,true,2020-05-26T21:44:02.252
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_025219.wav,true,2020-05-26T21:44:20.326
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_030219.wav,true,2020-05-26T21:44:23.089
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_031219.wav,true,2020-05-26T21:44:40.824
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_032219.wav,true,2020-05-26T21:44:44.016
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_033219.wav,true,2020-05-26T21:45:02.562
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_034219.wav,true,2020-05-26T21:45:05.279
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_035219.wav,true,2020-05-26T21:45:23.689
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_040219.wav,true,2020-05-26T21:45:27.03
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_041219.wav,true,2020-05-26T21:45:44.306
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_042219.wav,true,2020-05-26T21:45:50.686
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_043219.wav,true,2020-05-26T21:46:03.068
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_044219.wav,true,2020-05-26T21:46:12.095
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_045219.wav,true,2020-05-26T21:46:23.791
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_050219.wav,true,2020-05-26T21:46:33.156
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_051219.wav,true,2020-05-26T21:46:43.634
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_052219.wav,true,2020-05-26T21:46:53.67
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_053219.wav,true,2020-05-26T21:47:03.685
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_054219.wav,true,2020-05-26T21:47:15.008
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_055219.wav,true,2020-05-26T21:47:23.49
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_060219.wav,true,2020-05-26T21:47:35.66
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_061219.wav,true,2020-05-26T21:47:44.384
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_062219.wav,true,2020-05-26T21:47:56.151
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_063219.wav,true,2020-05-26T21:48:04.904
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_064219.wav,true,2020-05-26T21:48:16.555
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_065219.wav,true,2020-05-26T21:48:24.875
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_070219.wav,true,2020-05-26T21:48:37.587
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_071219.wav,true,2020-05-26T21:48:45.574
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_072219.wav,true,2020-05-26T21:48:58.917
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_073219.wav,true,2020-05-26T21:49:07.765
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_074219.wav,true,2020-05-26T21:49:18.369
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_075219.wav,true,2020-05-26T21:49:28.528
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_080219.wav,true,2020-05-26T21:49:38.305
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_081219.wav,true,2020-05-26T21:49:49.552
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_082219.wav,true,2020-05-26T21:49:59.11
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_083219.wav,true,2020-05-26T21:50:10.543
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_084219.wav,true,2020-05-26T21:50:20.76
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_085219.wav,true,2020-05-26T21:50:29.965
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_090219.wav,true,2020-05-26T21:50:39.87
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_091219.wav,true,2020-05-26T21:50:50.277
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_092219.wav,true,2020-05-26T21:51:00.524
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_093219.wav,true,2020-05-26T21:51:11.115
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_094219.wav,true,2020-05-26T21:51:20.445
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_095219.wav,true,2020-05-26T21:51:31.581
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_100219.wav,true,2020-05-26T21:51:40.525
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_101219.wav,true,2020-05-26T21:51:51.639
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_102219.wav,true,2020-05-26T21:52:00.657
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_103219.wav,true,2020-05-26T21:52:11.357
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_104219.wav,true,2020-05-26T21:52:20.928
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_105219.wav,true,2020-05-26T21:52:31.13
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_110219.wav,true,2020-05-26T21:52:41.006
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_111219.wav,true,2020-05-26T21:52:50.959
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_112219.wav,true,2020-05-26T21:53:01.444
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_113219.wav,true,2020-05-26T21:53:10.606
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_114219.wav,true,2020-05-26T21:53:21.791
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_115219.wav,true,2020-05-26T21:53:31.339
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_120219.wav,true,2020-05-26T21:53:41.967
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_121219.wav,true,2020-05-26T21:53:51.903
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_122219.wav,true,2020-05-26T21:54:01.462
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_123219.wav,true,2020-05-26T21:54:12.213
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_124219.wav,true,2020-05-26T21:54:22.821
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_125219.wav,true,2020-05-26T21:54:33.267
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_130219.wav,true,2020-05-26T21:54:43.252
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_131219.wav,true,2020-05-26T21:54:53.815
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_132219.wav,true,2020-05-26T21:55:03.295
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_133219.wav,true,2020-05-26T21:55:13.911
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_134219.wav,true,2020-05-26T21:55:24.6
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_135219.wav,true,2020-05-26T21:55:34.684
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_140219.wav,true,2020-05-26T21:55:44.692
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_141219.wav,true,2020-05-26T21:55:55.758
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_142219.wav,true,2020-05-26T21:56:05.516
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_143219.wav,true,2020-05-26T21:56:16.157
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_144219.wav,true,2020-05-26T21:56:25.862
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_145219.wav,true,2020-05-26T21:56:37.42
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_150219.wav,true,2020-05-26T21:56:46.741
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_151219.wav,true,2020-05-26T21:56:58.174
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_152219.wav,true,2020-05-26T21:57:07.114
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_153219.wav,true,2020-05-26T21:57:18.878
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_154219.wav,true,2020-05-26T21:57:27.256
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_155219.wav,true,2020-05-26T21:57:39.973
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_160219.wav,true,2020-05-26T21:57:47.834
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_161219.wav,true,2020-05-26T21:58:01.506
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_162219.wav,true,2020-05-26T21:58:07.848
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_163219.wav,true,2020-05-26T21:58:22.623
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_164219.wav,true,2020-05-26T21:58:29.357
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_165219.wav,true,2020-05-26T21:58:43.323
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_170219.wav,true,2020-05-26T21:58:51.129
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_171219.wav,true,2020-05-26T21:59:03.831
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_172219.wav,true,2020-05-26T21:59:12.405
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_173219.wav,true,2020-05-26T21:59:23.357
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_174219.wav,true,2020-05-26T21:59:33.111
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_175219.wav,true,2020-05-26T21:59:43.515
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_180219.wav,true,2020-05-26T21:59:53.806
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_181219.wav,true,2020-05-26T22:00:03.792
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_182219.wav,true,2020-05-26T22:00:14.35
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_183219.wav,true,2020-05-26T22:00:23.629
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_184219.wav,true,2020-05-26T22:00:34.692
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_185219.wav,true,2020-05-26T22:00:43.648
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_190219.wav,true,2020-05-26T22:00:55.176
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_191219.wav,true,2020-05-26T22:01:05.048
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_192219.wav,true,2020-05-26T22:01:14.58
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_193219.wav,true,2020-05-26T22:01:24.908
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_194219.wav,true,2020-05-26T22:01:34.845
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_195219.wav,true,2020-05-26T22:01:45.052
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_200219.wav,true,2020-05-26T22:01:55.569
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_201219.wav,true,2020-05-26T22:02:04.799
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_202219.wav,true,2020-05-26T22:02:18.775
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_203219.wav,true,2020-05-26T22:02:27.061
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_204219.wav,true,2020-05-26T22:02:39.593
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_205219.wav,true,2020-05-26T22:02:46.509
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_210219.wav,true,2020-05-26T22:03:00.321
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_211219.wav,true,2020-05-26T22:03:07.054
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_212219.wav,true,2020-05-26T22:03:21.033
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_213219.wav,true,2020-05-26T22:03:26.561
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_214219.wav,true,2020-05-26T22:03:41.764
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_215219.wav,true,2020-05-26T22:03:46.736
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_220219.wav,true,2020-05-26T22:04:02.245
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_221219.wav,true,2020-05-26T22:04:07.389
\\atlas.shore.mbari.org\PAM_Archive\2020\05\MARS_20200516_222219.wav,true,2020-05-26T22:04:22.73
